period,lat,lon,expected_annual_exposure_to_hurricane_force_winds
1979_1989,40.572269,-74.2770087690425,0.0028476609680748
1979_1989,40.572269,-74.2457587690425,0.00293263435068245
1979_1989,40.572269,-74.2145087690425,0.00302505221431881
1979_1989,40.603519,-75.1832587690425,0.000788015820653407
1979_1989,40.603519,-75.1520087690425,0.000830094638835226
1979_1989,40.603519,-75.1207587690425,0.000876993370779986
1979_1989,40.603519,-75.0895087690425,0.000954586007143622
1979_1989,40.603519,-75.0582587690425,0.00103217864350726
1979_1989,40.603519,-75.0270087690425,0.00110977127987089
1979_1989,40.603519,-74.9957587690425,0.001192822445252
1979_1989,40.603519,-74.9645087690425,0.00131063430888836
1979_1989,40.603519,-74.9332587690425,0.00142844617252473
1979_1989,40.603519,-74.9020087690425,0.00154625803616109
1979_1989,40.603519,-74.8707587690425,0.00165528577686049
1979_1989,40.603519,-74.8395087690425,0.00170837495867868
1979_1989,40.603519,-74.8082587690425,0.00176146414049686
1979_1989,40.603519,-74.7770087690425,0.00181455332231504
1979_1989,40.603519,-74.7457587690425,0.00186176244919561
1979_1989,40.603519,-74.7145087690425,0.0018715265401047
1979_1989,40.603519,-74.6832587690425,0.00188129063101379
1979_1989,40.603519,-74.6520087690425,0.00189105472192289
1979_1989,40.603519,-74.6207587690425,0.00191542239199862
1979_1989,40.603519,-74.5895087690425,0.00203278775563499
1979_1989,40.603519,-74.5582587690425,0.00215015311927135
1979_1989,40.603519,-74.5270087690425,0.00226751848290772
1979_1989,40.603519,-74.4957587690425,0.00237685953627749
1979_1989,40.603519,-74.4645087690425,0.00243510062718658
1979_1989,40.603519,-74.4332587690425,0.00249334171809567
1979_1989,40.603519,-74.4020087690425,0.00255158280900476
1979_1989,40.603519,-74.3707587690425,0.00261020880010571
1979_1989,40.603519,-74.3395087690425,0.0026712858910148
1979_1989,40.603519,-74.3082587690425,0.00273236298192389
1979_1989,40.603519,-74.2770087690425,0.00279344007283298
1979_1989,40.603519,-74.2457587690425,0.00285819236464279
1979_1989,40.603519,-74.2145087690425,0.00294634886464279
1979_1989,40.634769,-75.1832587690425,0.000713021621614231
1979_1989,40.634769,-75.1520087690425,0.000744094985250594
1979_1989,40.634769,-75.1207587690425,0.000780963499007596
1979_1989,40.634769,-75.0895087690425,0.000854736362643961
1979_1989,40.634769,-75.0582587690425,0.000928509226280325
1979_1989,40.634769,-75.0270087690425,0.00100228208991669
1979_1989,40.634769,-74.9957587690425,0.0010846100006658
1979_1989,40.634769,-74.9645087690425,0.00122141768248398
1979_1989,40.634769,-74.9332587690425,0.00135822536430217
1979_1989,40.634769,-74.9020087690425,0.00149503304612035
1979_1989,40.634769,-74.8707587690425,0.00162027373441806
1979_1989,40.634769,-74.8395087690425,0.00167185414350897
1979_1989,40.634769,-74.8082587690425,0.00172343455259988
1979_1989,40.634769,-74.7770087690425,0.00177501496169079
1979_1989,40.634769,-74.7457587690425,0.00182013729929748
1979_1989,40.634769,-74.7145087690425,0.00182413370838839
1979_1989,40.634769,-74.6832587690425,0.0018281301174793
1979_1989,40.634769,-74.6520087690425,0.0018321265265702
1979_1989,40.634769,-74.6207587690425,0.00185032796249902
1979_1989,40.634769,-74.5895087690425,0.00195898905340811
1979_1989,40.634769,-74.5582587690425,0.00206765014431721
1979_1989,40.634769,-74.5270087690425,0.0021763112352263
1979_1989,40.634769,-74.4957587690425,0.00228187680742835
1979_1989,40.634769,-74.4645087690425,0.00236772967106472
1979_1989,40.634769,-74.4332587690425,0.00245358253470108
1979_1989,40.634769,-74.4020087690425,0.00253943539833744
1979_1989,40.634769,-74.3707587690425,0.0026192027710622
1979_1989,40.634769,-74.3395087690425,0.0026602168619713
1979_1989,40.634769,-74.3082587690425,0.00270123095288039
1979_1989,40.634769,-74.2770087690425,0.00274224504378948
1979_1989,40.634769,-74.2457587690425,0.00278913918963618
1979_1989,40.634769,-74.2145087690425,0.00287347837145436
1979_1989,40.666019,-75.1520087690425,0.000731047139148095
1979_1989,40.666019,-75.1207587690425,0.000772775498896344
1979_1989,40.666019,-75.0895087690425,0.000828082453441799
1979_1989,40.666019,-75.0582587690425,0.000883389407987254
1979_1989,40.666019,-75.0270087690425,0.00093869636253271
1979_1989,40.666019,-74.9957587690425,0.00100525732934569
1979_1989,40.666019,-74.9645087690425,0.00114348546570932
1979_1989,40.666019,-74.9332587690425,0.00128171360207296
1979_1989,40.666019,-74.9020087690425,0.0014199417384366
1979_1989,40.666019,-74.8707587690425,0.00154660288127977
1979_1989,40.666019,-74.8395087690425,0.00159960374491613
1979_1989,40.666019,-74.8082587690425,0.0016526046085525
1979_1989,40.666019,-74.7770087690425,0.00170560547218886
1979_1989,40.666019,-74.7457587690425,0.00175369053014373
1979_1989,40.666019,-74.7145087690425,0.00177047103014373
1979_1989,40.666019,-74.6832587690425,0.00178725153014373
1979_1989,40.666019,-74.6520087690425,0.00180403203014373
1979_1989,40.666019,-74.6207587690425,0.00182865571054538
1979_1989,40.666019,-74.5895087690425,0.00190322589236356
1979_1989,40.666019,-74.5582587690425,0.00197779607418175
1979_1989,40.666019,-74.5270087690425,0.00205236625599993
1979_1989,40.666019,-74.4957587690425,0.00213367286360347
1979_1989,40.666019,-74.4645087690425,0.00225787799996711
1979_1989,40.666019,-74.4332587690425,0.00238208313633074
1979_1989,40.666019,-74.4020087690425,0.00250628827269438
1979_1989,40.666019,-74.3707587690425,0.00261727493880879
1979_1989,40.666019,-74.3395087690425,0.00264408448426334
1979_1989,40.666019,-74.3082587690425,0.00267089402971789
1979_1989,40.666019,-74.2770087690425,0.00269770357517243
1979_1989,40.666019,-74.2457587690425,0.00273193544136732
1979_1989,40.666019,-74.2145087690425,0.00281343371409459
1979_1989,40.666019,-74.1832587690425,0.00289493198682186
1979_1989,40.666019,-74.1520087690425,0.00297643025954914
1979_1989,40.666019,-74.1207587690425,0.00305098833616413
1979_1989,40.697269,-75.1832587690425,0.000669880474863779
1979_1989,40.697269,-75.1520087690425,0.000717999293045597
1979_1989,40.697269,-75.1207587690425,0.000764587498785091
1979_1989,40.697269,-75.0895087690425,0.000801428544239637
1979_1989,40.697269,-75.0582587690425,0.000838269589694184
1979_1989,40.697269,-75.0270087690425,0.00087511063514873
1979_1989,40.697269,-74.9957587690425,0.000925904658025575
1979_1989,40.697269,-74.9645087690425,0.00106555324893467
1979_1989,40.697269,-74.9332587690425,0.00120520183984376
1979_1989,40.697269,-74.9020087690425,0.00134485043075285
1979_1989,40.697269,-74.8707587690425,0.00147293202814147
1979_1989,40.697269,-74.8395087690425,0.00152735334632329
1979_1989,40.697269,-74.8082587690425,0.00158177466450511
1979_1989,40.697269,-74.7770087690425,0.00163619598268693
1979_1989,40.697269,-74.7457587690425,0.00168724376098998
1979_1989,40.697269,-74.7145087690425,0.00171680835189907
1979_1989,40.697269,-74.6832587690425,0.00174637294280816
1979_1989,40.697269,-74.6520087690425,0.00177593753371725
1979_1989,40.697269,-74.6207587690425,0.00180698345859174
1979_1989,40.697269,-74.5895087690425,0.00184746273131901
1979_1989,40.697269,-74.5582587690425,0.00188794200404629
1979_1989,40.697269,-74.5270087690425,0.00192842127677356
1979_1989,40.697269,-74.4957587690425,0.00198546891977859
1979_1989,40.697269,-74.4645087690425,0.0021480263288695
1979_1989,40.697269,-74.4332587690425,0.00231058373796041
1979_1989,40.697269,-74.4020087690425,0.00247314114705131
1979_1989,40.697269,-74.3707587690425,0.00261534710655538
1979_1989,40.697269,-74.3395087690425,0.00262795210655538
1979_1989,40.697269,-74.3082587690425,0.00264055710655538
1979_1989,40.697269,-74.2770087690425,0.00265316210655538
1979_1989,40.697269,-74.2457587690425,0.00267473169309845
1979_1989,40.697269,-74.2145087690425,0.00275338905673482
1979_1989,40.697269,-74.1832587690425,0.00283204642037118
1979_1989,40.697269,-74.1520087690425,0.00291070378400754
1979_1989,40.697269,-74.1207587690425,0.00298242095153163
1979_1989,40.697269,-74.0895087690425,0.00300994195153163
1979_1989,40.697269,-74.0582587690425,0.00303746295153163
1979_1989,40.728519,-75.1832587690425,0.000648309901488553
1979_1989,40.728519,-75.1520087690425,0.000704951446943098
1979_1989,40.728519,-75.1207587690425,0.000756399498673839
1979_1989,40.728519,-75.0895087690425,0.000774774635037476
1979_1989,40.728519,-75.0582587690425,0.000793149771401113
1979_1989,40.728519,-75.0270087690425,0.00081152490776475
1979_1989,40.728519,-74.9957587690425,0.000846551986705462
1979_1989,40.728519,-74.9645087690425,0.000987621032160007
1979_1989,40.728519,-74.9332587690425,0.00112869007761455
1979_1989,40.728519,-74.9020087690425,0.0012697591230691
1979_1989,40.728519,-74.8707587690425,0.00139926117500318
1979_1989,40.728519,-74.8395087690425,0.00145510294773045
1979_1989,40.728519,-74.8082587690425,0.00151094472045772
1979_1989,40.728519,-74.7770087690425,0.001566786493185
1979_1989,40.728519,-74.7457587690425,0.00162079699183623
1979_1989,40.728519,-74.7145087690425,0.00166314567365442
1979_1989,40.728519,-74.6832587690425,0.0017054943554726
1979_1989,40.728519,-74.6520087690425,0.00174784303729078
1979_1989,40.728519,-74.6207587690425,0.0017853112066381
1979_1989,40.728519,-74.5895087690425,0.00179169957027446
1979_1989,40.728519,-74.5582587690425,0.00179808793391083
1979_1989,40.728519,-74.5270087690425,0.00180447629754719
1979_1989,40.728519,-74.4957587690425,0.00183726497595371
1979_1989,40.728519,-74.4645087690425,0.00203817465777189
1979_1989,40.728519,-74.4332587690425,0.00223908433959007
1979_1989,40.728519,-74.4020087690425,0.00243999402140825
1979_1989,40.728519,-74.3707587690425,0.00261341927430197
1979_1989,40.728519,-74.3395087690425,0.00261181972884743
1979_1989,40.728519,-74.3082587690425,0.00261022018339288
1979_1989,40.728519,-74.2770087690425,0.00260862063793834
1979_1989,40.728519,-74.2457587690425,0.00261752794482959
1979_1989,40.728519,-74.2145087690425,0.00269334439937504
1979_1989,40.728519,-74.1832587690425,0.0027691608539205
1979_1989,40.728519,-74.1520087690425,0.00284497730846595
1979_1989,40.728519,-74.1207587690425,0.00291385356689913
1979_1989,40.728519,-74.0895087690425,0.00293853365780822
1979_1989,40.728519,-74.0582587690425,0.00296321374871731
1979_1989,40.728519,-74.0270087690425,0.0029878938396264
1979_1989,40.759769,-75.1520087690425,0.000690412854146434
1979_1989,40.759769,-75.1207587690425,0.00074384720236416
1979_1989,40.759769,-75.0895087690425,0.000750861156909615
1979_1989,40.759769,-75.0582587690425,0.000757875111455069
1979_1989,40.759769,-75.0270087690425,0.000764889066000523
1979_1989,40.759769,-74.9957587690425,0.000788903570716038
1979_1989,40.759769,-74.9645087690425,0.000921180025261494
1979_1989,40.759769,-74.9332587690425,0.00105345647980695
1979_1989,40.759769,-74.9020087690425,0.00118573293435241
1979_1989,40.759769,-74.8707587690425,0.00130825036273262
1979_1989,40.759769,-74.8395087690425,0.00136862090818716
1979_1989,40.759769,-74.8082587690425,0.00142899145364171
1979_1989,40.759769,-74.7770087690425,0.00148936199909625
1979_1989,40.759769,-74.7457587690425,0.0015487203493354
1979_1989,40.759769,-74.7145087690425,0.00160163289478995
1979_1989,40.759769,-74.6832587690425,0.00165454544024449
1979_1989,40.759769,-74.6520087690425,0.00170745798569904
1979_1989,40.759769,-74.6207587690425,0.00175123746749423
1979_1989,40.759769,-74.5895087690425,0.00173685628567605
1979_1989,40.759769,-74.5582587690425,0.00172247510385786
1979_1989,40.759769,-74.5270087690425,0.00170809392203968
1979_1989,40.759769,-74.4957587690425,0.00172506348762494
1979_1989,40.759769,-74.4645087690425,0.00194167912398858
1979_1989,40.759769,-74.4332587690425,0.00215829476035222
1979_1989,40.759769,-74.4020087690425,0.00237491039671586
1979_1989,40.759769,-74.3707587690425,0.00256154907436249
1979_1989,40.759769,-74.3395087690425,0.00255729016527158
1979_1989,40.759769,-74.3082587690425,0.00255303125618067
1979_1989,40.759769,-74.2770087690425,0.00254877234708976
1979_1989,40.759769,-74.2457587690425,0.00255583936920528
1979_1989,40.759769,-74.2145087690425,0.00263503155102347
1979_1989,40.759769,-74.1832587690425,0.00271422373284165
1979_1989,40.759769,-74.1520087690425,0.00279341591465983
1979_1989,40.759769,-74.1207587690425,0.00286506524458066
1979_1989,40.759769,-74.0895087690425,0.00288868060821702
1979_1989,40.759769,-74.0582587690425,0.00291229597185338
1979_1989,40.759769,-74.0270087690425,0.00293591133548975
1979_1989,40.791019,-75.0895087690425,0.000732973597494729
1979_1989,40.791019,-75.0582587690425,0.000744248915676547
1979_1989,40.791019,-75.0270087690425,0.000755524233858365
1979_1989,40.791019,-74.9957587690425,0.000778980521576716
1979_1989,40.791019,-74.9645087690425,0.000880006976122171
1979_1989,40.791019,-74.9332587690425,0.000981033430667628
1979_1989,40.791019,-74.9020087690425,0.00108205988521308
1979_1989,40.791019,-74.8707587690425,0.00117911081035353
1979_1989,40.791019,-74.8395087690425,0.00125084499217171
1979_1989,40.791019,-74.8082587690425,0.00132257917398989
1979_1989,40.791019,-74.7770087690425,0.00139431335580807
1979_1989,40.791019,-74.7457587690425,0.0014642642095095
1979_1989,40.791019,-74.7145087690425,0.00152285857314586
1979_1989,40.791019,-74.6832587690425,0.00158145293678222
1979_1989,40.791019,-74.6520087690425,0.00164004730041859
1979_1989,40.791019,-74.6207587690425,0.00168989416684627
1979_1989,40.791019,-74.5895087690425,0.00168403571230082
1979_1989,40.791019,-74.5582587690425,0.00167817725775536
1979_1989,40.791019,-74.5270087690425,0.00167231880320991
1979_1989,40.791019,-74.4957587690425,0.00169202759930767
1979_1989,40.791019,-74.4645087690425,0.0018745523265804
1979_1989,40.791019,-74.4332587690425,0.00205707705385313
1979_1989,40.791019,-74.4020087690425,0.00223960178112585
1979_1989,40.791019,-74.3707587690425,0.00239986087869522
1979_1989,40.791019,-74.3395087690425,0.00241832924233158
1979_1989,40.791019,-74.3082587690425,0.00243679760596794
1979_1989,40.791019,-74.2770087690425,0.00245526596960431
1979_1989,40.791019,-74.2457587690425,0.00248428913154574
1979_1989,40.791019,-74.2145087690425,0.00258052676790938
1979_1989,40.791019,-74.1832587690425,0.00267676440427301
1979_1989,40.791019,-74.1520087690425,0.00277300204063665
1979_1989,40.791019,-74.1207587690425,0.00285976899284952
1979_1989,40.791019,-74.0895087690425,0.00288622526557679
1979_1989,40.791019,-74.0582587690425,0.00291268153830406
1979_1989,40.791019,-74.0270087690425,0.00293913781103134
1979_1989,40.822269,-75.0582587690425,0.000730622719898025
1979_1989,40.822269,-75.0270087690425,0.000746159401716206
1979_1989,40.822269,-74.9957587690425,0.000769057472437393
1979_1989,40.822269,-74.9645087690425,0.000838833926982849
1979_1989,40.822269,-74.9332587690425,0.000908610381528305
1979_1989,40.822269,-74.9020087690425,0.000978386836073761
1979_1989,40.822269,-74.8707587690425,0.00104997125797444
1979_1989,40.822269,-74.8395087690425,0.00113306907615626
1979_1989,40.822269,-74.8082587690425,0.00121616689433807
1979_1989,40.822269,-74.7770087690425,0.00129926471251989
1979_1989,40.822269,-74.7457587690425,0.00137980806968359
1979_1989,40.822269,-74.7145087690425,0.00144408425150177
1979_1989,40.822269,-74.6832587690425,0.00150836043331995
1979_1989,40.822269,-74.6520087690425,0.00157263661513813
1979_1989,40.822269,-74.6207587690425,0.00162855086619832
1979_1989,40.822269,-74.5895087690425,0.00163121513892559
1979_1989,40.822269,-74.5582587690425,0.00163387941165286
1979_1989,40.822269,-74.5270087690425,0.00163654368438014
1979_1989,40.822269,-74.4957587690425,0.00165899171099039
1979_1989,40.822269,-74.4645087690425,0.00180742552917221
1979_1989,40.822269,-74.4332587690425,0.00195585934735403
1979_1989,40.822269,-74.4020087690425,0.00210429316553585
1979_1989,40.822269,-74.3707587690425,0.00223817268302795
1979_1989,40.822269,-74.3395087690425,0.00227936831939158
1979_1989,40.822269,-74.3082587690425,0.00232056395575522
1979_1989,40.822269,-74.2770087690425,0.00236175959211885
1979_1989,40.822269,-74.2457587690425,0.0024127388938862
1979_1989,40.822269,-74.2145087690425,0.00252602198479529
1979_1989,40.822269,-74.1832587690425,0.00263930507570438
1979_1989,40.822269,-74.1520087690425,0.00275258816661347
1979_1989,40.822269,-74.1207587690425,0.00285447274111838
1979_1989,40.822269,-74.0895087690425,0.00288376992293656
1979_1989,40.822269,-74.0582587690425,0.00291306710475475
1979_1989,40.822269,-74.0270087690425,0.00294236428657293
1979_1989,40.822269,-73.9957587690425,0.00296501028055214
1979_1989,40.853519,-75.0582587690425,0.000716996524119503
1979_1989,40.853519,-75.0270087690425,0.000736794569574048
1979_1989,40.853519,-74.9957587690425,0.000759134423298071
1979_1989,40.853519,-74.9645087690425,0.000797660877843527
1979_1989,40.853519,-74.9332587690425,0.000836187332388983
1979_1989,40.853519,-74.9020087690425,0.000874713786934439
1979_1989,40.853519,-74.8707587690425,0.00092083170559535
1979_1989,40.853519,-74.8395087690425,0.0010152931601408
1979_1989,40.853519,-74.8082587690425,0.00110975461468626
1979_1989,40.853519,-74.7770087690425,0.00120421606923171
1979_1989,40.853519,-74.7457587690425,0.00129535192985768
1979_1989,40.853519,-74.7145087690425,0.00136530992985768
1979_1989,40.853519,-74.6832587690425,0.00143526792985768
1979_1989,40.853519,-74.6520087690425,0.00150522592985768
1979_1989,40.853519,-74.6207587690425,0.00156720756555037
1979_1989,40.853519,-74.5895087690425,0.00157839456555037
1979_1989,40.853519,-74.5582587690425,0.00158958156555037
1979_1989,40.853519,-74.5270087690425,0.00160076856555037
1979_1989,40.853519,-74.4957587690425,0.00162595582267311
1979_1989,40.853519,-74.4645087690425,0.00174029873176402
1979_1989,40.853519,-74.4332587690425,0.00185464164085493
1979_1989,40.853519,-74.4020087690425,0.00196898454994584
1979_1989,40.853519,-74.3707587690425,0.00207648448736068
1979_1989,40.853519,-74.3395087690425,0.00214040739645159
1979_1989,40.853519,-74.3082587690425,0.00220433030554249
1979_1989,40.853519,-74.2770087690425,0.0022682532146334
1979_1989,40.853519,-74.2457587690425,0.00234118865622665
1979_1989,40.853519,-74.2145087690425,0.0024715172016812
1979_1989,40.853519,-74.1832587690425,0.00260184574713574
1979_1989,40.853519,-74.1520087690425,0.00273217429259029
1979_1989,40.853519,-74.1207587690425,0.00284917648938725
1979_1989,40.853519,-74.0895087690425,0.00288131458029634
1979_1989,40.853519,-74.0582587690425,0.00291345267120543
1979_1989,40.853519,-74.0270087690425,0.00294559076211452
1979_1989,40.853519,-73.9957587690425,0.00296953539938191
1979_1989,40.853519,-73.9645087690425,0.00294130294483645
1979_1989,40.884769,-75.0582587690425,0.000703836560200519
1979_1989,40.884769,-75.0270087690425,0.000724787651109611
1979_1989,40.884769,-74.9957587690425,0.000745751061637934
1979_1989,40.884769,-74.9645087690425,0.000766792925274297
1979_1989,40.884769,-74.9332587690425,0.00078783478891066
1979_1989,40.884769,-74.9020087690425,0.000808876652547023
1979_1989,40.884769,-74.8707587690425,0.000839677542348629
1979_1989,40.884769,-74.8395087690425,0.000932625315075903
1979_1989,40.884769,-74.8082587690425,0.00102557308780318
1979_1989,40.884769,-74.7770087690425,0.00111852086053045
1979_1989,40.884769,-74.7457587690425,0.00120972226399866
1979_1989,40.884769,-74.7145087690425,0.00128980253672594
1979_1989,40.884769,-74.6832587690425,0.00136988280945321
1979_1989,40.884769,-74.6520087690425,0.00144996308218048
1979_1989,40.884769,-74.6207587690425,0.00152130751105948
1979_1989,40.884769,-74.5895087690425,0.0015370208292413
1979_1989,40.884769,-74.5582587690425,0.00155273414742312
1979_1989,40.884769,-74.5270087690425,0.00156844746560494
1979_1989,40.884769,-74.4957587690425,0.00159400471476897
1979_1989,40.884769,-74.4645087690425,0.00168224953295079
1979_1989,40.884769,-74.4332587690425,0.00177049435113261
1979_1989,40.884769,-74.4020087690425,0.00185873916931442
1979_1989,40.884769,-74.3707587690425,0.00194556225285053
1979_1989,40.884769,-74.3395087690425,0.0020233315255778
1979_1989,40.884769,-74.3082587690425,0.00210110079830508
1979_1989,40.884769,-74.2770087690425,0.00217887007103235
1979_1989,40.884769,-74.2457587690425,0.00226439861873254
1979_1989,40.884769,-74.2145087690425,0.00239933934600527
1979_1989,40.884769,-74.1832587690425,0.002534280073278
1979_1989,40.884769,-74.1520087690425,0.00266922080055073
1979_1989,40.884769,-74.1207587690425,0.00279180009468081
1979_1989,40.884769,-74.0895087690425,0.00283566000377172
1979_1989,40.884769,-74.0582587690425,0.00287951991286263
1979_1989,40.884769,-74.0270087690425,0.00292337982195354
1979_1989,40.884769,-73.9957587690425,0.00295678082465792
1979_1989,40.884769,-73.9645087690425,0.0029235780064761
1979_1989,40.916019,-75.0582587690425,0.000691701790935519
1979_1989,40.916019,-75.0270087690425,0.000706971063662792
1979_1989,40.916019,-74.9957587690425,0.000724758837938731
1979_1989,40.916019,-74.9645087690425,0.000758584792484185
1979_1989,40.916019,-74.9332587690425,0.000792410747029639
1979_1989,40.916019,-74.9020087690425,0.000826236701575093
1979_1989,40.916019,-74.8707587690425,0.000864038185525557
1979_1989,40.916019,-74.8395087690425,0.000927156412798286
1979_1989,40.916019,-74.8082587690425,0.000990274640071014
1979_1989,40.916019,-74.7770087690425,0.00105339286734374
1979_1989,40.916019,-74.7457587690425,0.00112151213824435
1979_1989,40.916019,-74.7145087690425,0.00122147877460798
1979_1989,40.916019,-74.6832587690425,0.00132144541097162
1979_1989,40.916019,-74.6520087690425,0.00142141204733525
1979_1989,40.916019,-74.6207587690425,0.00150936552501982
1979_1989,40.916019,-74.5895087690425,0.00152081747956528
1979_1989,40.916019,-74.5582587690425,0.00153226943411073
1979_1989,40.916019,-74.5270087690425,0.00154372138865618
1979_1989,40.916019,-74.4957587690425,0.00156443892450783
1979_1989,40.916019,-74.4645087690425,0.00164416101541692
1979_1989,40.916019,-74.4332587690425,0.00172388310632601
1979_1989,40.916019,-74.4020087690425,0.0018036051972351
1979_1989,40.916019,-74.3707587690425,0.00188229111994916
1979_1989,40.916019,-74.3395087690425,0.00195437857449462
1979_1989,40.916019,-74.3082587690425,0.00202646602904007
1979_1989,40.916019,-74.2770087690425,0.00209855348358553
1979_1989,40.916019,-74.2457587690425,0.00217608681439981
1979_1989,40.916019,-74.2145087690425,0.00228830026894527
1979_1989,40.916019,-74.1832587690425,0.00240051372349072
1979_1989,40.916019,-74.1520087690425,0.00251272717803618
1979_1989,40.916019,-74.1207587690425,0.00261990496200195
1979_1989,40.916019,-74.0895087690425,0.00269501487109286
1979_1989,40.916019,-74.0582587690425,0.00277012478018377
1979_1989,40.916019,-74.0270087690425,0.00284523468927468
1979_1989,40.916019,-73.9957587690425,0.00290603002747224
1979_1989,40.916019,-73.9645087690425,0.00287566811838133
1979_1989,40.916019,-73.9332587690425,0.00284530620929042
1979_1989,40.947269,-75.0895087690425,0.000669979567125063
1979_1989,40.947269,-75.0582587690425,0.000679567021670518
1979_1989,40.947269,-75.0270087690425,0.000689154476215973
1979_1989,40.947269,-74.9957587690425,0.000703766614239528
1979_1989,40.947269,-74.9645087690425,0.000750376659694073
1979_1989,40.947269,-74.9332587690425,0.000796986705148618
1979_1989,40.947269,-74.9020087690425,0.000843596750603163
1979_1989,40.947269,-74.8707587690425,0.000888398828702485
1979_1989,40.947269,-74.8395087690425,0.000921687510520668
1979_1989,40.947269,-74.8082587690425,0.000954976192338851
1979_1989,40.947269,-74.7770087690425,0.000988264874157034
1979_1989,40.947269,-74.7457587690425,0.00103330201249003
1979_1989,40.947269,-74.7145087690425,0.00115315501249003
1979_1989,40.947269,-74.6832587690425,0.00127300801249003
1979_1989,40.947269,-74.6520087690425,0.00139286101249003
1979_1989,40.947269,-74.6207587690425,0.00149742353898016
1979_1989,40.947269,-74.5895087690425,0.00150461412988925
1979_1989,40.947269,-74.5582587690425,0.00151180472079834
1979_1989,40.947269,-74.5270087690425,0.00151899531170743
1979_1989,40.947269,-74.4957587690425,0.00153487313424669
1979_1989,40.947269,-74.4645087690425,0.00160607249788306
1979_1989,40.947269,-74.4332587690425,0.00167727186151942
1979_1989,40.947269,-74.4020087690425,0.00174847122515579
1979_1989,40.947269,-74.3707587690425,0.0018190199870478
1979_1989,40.947269,-74.3395087690425,0.00188542562341144
1979_1989,40.947269,-74.3082587690425,0.00195183125977507
1979_1989,40.947269,-74.2770087690425,0.00201823689613871
1979_1989,40.947269,-74.2457587690425,0.00208777501006708
1979_1989,40.947269,-74.2145087690425,0.00217726119188526
1979_1989,40.947269,-74.1832587690425,0.00226674737370345
1979_1989,40.947269,-74.1520087690425,0.00235623355552163
1979_1989,40.947269,-74.1207587690425,0.00244800982932309
1979_1989,40.947269,-74.0895087690425,0.002554369738414
1979_1989,40.947269,-74.0582587690425,0.00266072964750491
1979_1989,40.947269,-74.0270087690425,0.00276708955659582
1979_1989,40.947269,-73.9957587690425,0.00285527923028656
1979_1989,40.947269,-73.9645087690425,0.00282775823028656
1979_1989,40.947269,-73.9332587690425,0.00280023723028656
1979_1989,40.978519,-75.1207587690425,0.000659620979678244
1979_1989,40.978519,-75.0895087690425,0.00066352661604188
1979_1989,40.978519,-75.0582587690425,0.000667432252405517
1979_1989,40.978519,-75.0270087690425,0.000671337888769154
1979_1989,40.978519,-74.9957587690425,0.000682774390540325
1979_1989,40.978519,-74.9645087690425,0.000742168526903961
1979_1989,40.978519,-74.9332587690425,0.000801562663267597
1979_1989,40.978519,-74.9020087690425,0.000860956799631233
1979_1989,40.978519,-74.8707587690425,0.000912759471879413
1979_1989,40.978519,-74.8395087690425,0.00091621860824305
1979_1989,40.978519,-74.8082587690425,0.000919677744606688
1979_1989,40.978519,-74.7770087690425,0.000923136880970326
1979_1989,40.978519,-74.7457587690425,0.000945091886735716
1979_1989,40.978519,-74.7145087690425,0.00108483125037208
1979_1989,40.978519,-74.6832587690425,0.00122457061400844
1979_1989,40.978519,-74.6520087690425,0.0013643099776448
1979_1989,40.978519,-74.6207587690425,0.0014854815529405
1979_1989,40.978519,-74.5895087690425,0.00148841078021323
1979_1989,40.978519,-74.5582587690425,0.00149134000748596
1979_1989,40.978519,-74.5270087690425,0.00149426923475868
1979_1989,40.978519,-74.4957587690425,0.00150530734398556
1979_1989,40.978519,-74.4645087690425,0.00156798398034919
1979_1989,40.978519,-74.4332587690425,0.00163066061671283
1979_1989,40.978519,-74.4020087690425,0.00169333725307647
1979_1989,40.978519,-74.3707587690425,0.00175574885414644
1979_1989,40.978519,-74.3395087690425,0.00181647267232825
1979_1989,40.978519,-74.3082587690425,0.00187719649051007
1979_1989,40.978519,-74.2770087690425,0.00193792030869189
1979_1989,40.978519,-74.2457587690425,0.00199946320573435
1979_1989,40.978519,-74.2145087690425,0.00206622211482526
1979_1989,40.978519,-74.1832587690425,0.00213298102391617
1979_1989,40.978519,-74.1520087690425,0.00219973993300708
1979_1989,40.978519,-74.1207587690425,0.00227611469664423
1979_1989,40.978519,-74.0895087690425,0.00241372460573514
1979_1989,40.978519,-74.0582587690425,0.00255133451482605
1979_1989,40.978519,-74.0270087690425,0.00268894442391696
1979_1989,40.978519,-73.9957587690425,0.00280452843310088
1979_1989,40.978519,-73.9645087690425,0.00277984834219179
1979_1989,40.978519,-73.9332587690425,0.0027551682512827
1979_1989,41.009769,-75.0895087690425,0.000646635449958645
1979_1989,41.009769,-75.0582587690425,0.000649743768140463
1979_1989,41.009769,-75.0270087690425,0.00065285208632228
1979_1989,41.009769,-74.9957587690425,0.000664792140270919
1979_1989,41.009769,-74.9645087690425,0.000732973958452737
1979_1989,41.009769,-74.9332587690425,0.000801155776634555
1979_1989,41.009769,-74.9020087690425,0.000869337594816373
1979_1989,41.009769,-74.8707587690425,0.000925892153899218
1979_1989,41.009769,-74.8395087690425,0.000908402653899218
1979_1989,41.009769,-74.8082587690425,0.000890913153899218
1979_1989,41.009769,-74.7770087690425,0.000873423653899218
1979_1989,41.009769,-74.7457587690425,0.000877501235898957
